extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
yesterday,78777097,Lichtdurchflutete 2-Raum-Wohnung im Gartendenkmal,Wiltbergstraße ,"13125 Berlin, Buch (Pankow)",Etagenwohnung,0 von 3,"88,65 m²",,2,1.0,2.0,765 €,1.015 €,Erstbezug nach Sanierung
yesterday,77756208,Dachgeschoss im sanierten Altbau! 4 Zimmer mit 2 Bädern und Terrasse am Boxhagener Platz (VH DG re),Grünberger Straße ,"10245 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5 von 5,"160,38 m²",,4,3.0,2.0,"2.084,94 €","2.566,08 €",Neuwertig
yesterday,75429006,"Luxussanierte 2- Zi.-Stuck-Altbau-WE m. Sonnenbalkon, WG -geeignet",Herweghstrasse ,"12487 Berlin, Johannisthal (Treptow)",Etagenwohnung,2 von 1,70 m²,71 m²,2,1.0,1.0,800 €,940 €,Neuwertig
yesterday,73464772,gemütliche Mansardenwohnung in Siedlungshaus zu vermieten,Gerstenweg ,"12683 Berlin, Biesdorf (Marzahn)",Dachgeschoss,2 von 2,55 m²,"78,6 m²",2,1.0,1.0,470 €,620 €,Vollständig renoviert
yesterday,77068641,große Wohnung im Jugendstilaltbau,Wipperstr. ,"12055 Berlin, Neukölln (Neukölln)",Etagenwohnung,2 von 4,"68,25 m²","68,25 m²",2,1.0,1.0,820 €,945 €,Vollständig renoviert
yesterday,77600633,"wunderschöne, sanierte 4 Zimmerwohnung in Baumschulenweg",Baumschulenstrasse ,"12437 Berlin, Baumschulenweg (Treptow)",Etagenwohnung,2 von 3,96 m²,96 m²,4,3.0,1.0,1.240 €,1.480 €,Saniert
yesterday,77374447,+++Sonniges City Appartement im 4. OG mit attraktiver Wohnküche Rheinsberger Straße+++,,10115 Berlin,Etagenwohnung,4 von 4,65 m²,65 m²,2,1.0,1.0,898 €,998 € (zzgl. Heizkosten),Saniert
yesterday,75227866,"Sonnige , ruhige Balkonwohnung in Lichterfelde West",,12205 Berlin,Etagenwohnung,1 von 2,75 m²,8 m²,2,1.0,1.0,785 €,955 €,Vollständig renoviert
yesterday,84185268,"Direkt an der Oberbaumbrücke! Dachgeschoss im sanierten Altbau! 2 Zimmer, 2 Terrassen (QG DG links)",Warschauer Straße ,"10243 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5 von 5,"65,27 m²","65,27 m²",2,2.0,1.0,"1.109,59 €","1.318,46 €",Saniert
yesterday,74485716,Ideal für die Familie - in gepflegter Wohnanlage- mit WBS für 3 Räume,Münchehagenstr. ,"13125 Berlin, Karow (Weißensee)",Etagenwohnung,2 von 4,"73,43 m²",,3,2.0,1.0,"499,32 €","734,35 €",Gepflegt
yesterday,71159788,Kernsanierte 2-Zimmer Altbauwohnung m.Balkon WARM 690€,Weißenburgerstraße ,"13595 Berlin, Spandau (Spandau)",Etagenwohnung,1 von 4,"64,9 m²","64,9 m²",2,2.0,1.0,630 €,690 €,Erstbezug nach Sanierung
yesterday,70292743,Idillisch gelegene Sonnenwohnung nahe der  Scharfe Lanke ,,13595 Berlin,Etagenwohnung,2 von 2,62 m²,62 m²,2,1.0,1.0,670 €,870 €,Vollständig renoviert
yesterday,74361419,Grünlage Wannsee Maisonette-Wohnung,Braschzeile ,"14109 Berlin, Wannsee (Zehlendorf)",Maisonette,1 von 3,90 m²,90 m²,2,1.0,2.0,900 €,1.260 €,Neuwertig
yesterday,71509892,1-Raumwohnung im Dachgeschoss,Lindenallee ,"12587 Berlin, Friedrichshagen (Köpenick)",Dachgeschoss,2 von 3,"47,22 m²","52,37 m²",1,,1.0,450 €,550 €,Modernisiert
yesterday,72632269,4-Zimmer-Wohnung in Hermsdorf,Olafstraße /,"13467 Berlin, Hermsdorf (Reinickendorf)",Terrassenwohnung,0 von 1,164 m²,,4,3.0,2.0,1.425 €,1.660 €,Modernisiert
yesterday,69914644,"Letzte WE - 3 Zi-luxussanierter Stuck-Altbau-WE, mit Sonnenbalkon und EBK",Herweghstrasse ,"12487 Berlin, Johannisthal (Treptow)",Etagenwohnung,2 von 2,72 m²,72 m²,3,1.0,1.0,910 €,1.050 €,Neuwertig
yesterday,65577983,"Sehr schöne 2Zimmerwohnung keine Massenbesichtigun,Einbauküche ,2 Balkone abgez. Dielen",Mainzer Straße ,"12053 Berlin, Neukölln (Neukölln)",Etagenwohnung,1 von 5,67 m²,67 m²,1,2.0,2.0,603 €,756 €,Vollständig renoviert
yesterday,62751262,"Schöne 3 Zi.-Whg. in Mitte, Nähe Rosa-Luxemburg-Platz! Samstagsbesichtigung 16.12.17, 16-16.30 Uhr!",Zolastr. A,"10178 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 4,"74,7 m²","74,7 m²",3,1.0,1.0,"1.083,15 €","1.232,55 €",Saniert
yesterday,67870708,Traumhafte 5 Zimmerwohnung im Dachgeschoss in Zehlendorf neu ausgebaut,Potsdamer Chaussee ,"14129 Berlin, Nikolassee (Zehlendorf)",Dachgeschoss,3 von 3,140 m²,140 m²,5,4.0,2.0,1.500 €,1.880 €,Gepflegt
yesterday,62451292,"Mitte, zentrale top möblierte 4 Zimmer, Bad & Gäste-WC, hochwertig möbliert am Hackeschen Markt",Rochstrasse ,"10178 Berlin Mitte, Mitte (Mitte)",Etagenwohnung,4 von 4,160 m²,160 m²,4,3.0,1.0,2.380 €,2.380 € (zzgl. Nebenkosten),Neuwertig
yesterday,60963582,Besichtigung 10.12.17 /14:30 Uhr- Ihre lichtdurchflutete Dachgeschoss-Maisonette mit großer Terrasse,Grossbeerenstr. ,"10963 Berlin, Kreuzberg (Kreuzberg)",Dachgeschoss,4,220 m²,220 m²,3,2.0,2.0,1.998 €,2.298 € (zzgl. Heizkosten),Gepflegt
yesterday,58125158,Schönes Haus nette Mieter,Mittelbruchzeile ,"13409 Berlin, Reinickendorf (Reinickendorf)",Hochparterre,0 von 3,"36,16 m²","36,16 m²",1,1.0,1.0,300 €,400 €,Gepflegt
yesterday,58747406,Schöne helle 1- Zimmer-Wohnungen nach Renovierung,Matterhornstraße ,"14129 Berlin Zehlendorf, Zehlendorf (Zehlendorf)",Etagenwohnung,2 von 3,"57,17 m²",,1,1.0,1.0,"686,04 €","902,04 €",Gepflegt
yesterday,60933121,2-Zimmer-Wohnung am Kurfürstendamm (Halensee),Kurfürstendamm ,"10711 Berlin, Grunewald (Wilmersdorf)",Etagenwohnung,7 von 7,"78,13 m²","78,13 m²",2,1.0,1.0,"757,86 €","1.027,86 €",Gepflegt
yesterday,58954534,Sonnig-ruhige EG-Maisonette mit Südwest-Terrasse in Stadtvilla in Lichtenrade,Krusauer Str. ,"12305 Berlin, Lichtenrade (Tempelhof)",Maisonette,0 von 3,"122,05 m²",,4,3.0,1.0,1.063 €,1.480 €,Gepflegt
today,111661204,Penthouse-Wohnung mit Kamin und Klimaanlage,Marthastraße a,"13158 Berlin, Rosenthal (Pankow)",Etagenwohnung,4 von 6,"128,17 m²",,4,3.0,2.0,"1.602,13 €","1.999,46 €",Erstbezug
today,105351063,Penthouse-Wohnung am Potsdamer Platz mit einem außergewöhnlichen Ausblick!,GabrieleTergitPromenade ,"10963 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,7 von 8,"177,11 m²",,4,3.0,2.0,3.070 €,"3.912,90 €",Neuwertig
today,111508292,Neubauwohnung in Designobjekt mit Concierge-Service,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,4 von 6,"92,83 m²",,3,2.0,1.0,"1.531,70 €","1.936,13 €",Erstbezug
today,110016563,Designobjekt mit hellem Charakter und viel Luxus,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 6,"83,93 m²",,3,2.0,2.0,"1.342,88 €","1.709,57 €",Erstbezug
today,111731937,2 Zimmer mit Süd-Balkon - Fußbodenhzg. - ab Sep. 2018,Bautzener Straße ,"10829 Berlin, Schöneberg (Schöneberg)",Etagenwohnung,4 von 7,"48,35 m²",,2,1.0,1.0,"667,67 €","836,90 €",Erstbezug
today,111530143,Lebensqualität auf ca. 111 m² in Wilhelmsruh - Helle Vier-Zimmer-Wohnung mit Balkon,Kopenhagener Straße ,"13158 Berlin, Rosenthal (Pankow)",Etagenwohnung,1,"110,98 m²",,4,1.0,1.0,"1.223,55 €","1.523,74 €",Erstbezug
today,111866714,Große 2-Zimmer-Wohnung mit Dachterrasse,Bautzener Straße ,"10829 Berlin, Schöneberg (Schöneberg)",Etagenwohnung,6 von 7,"70,45 m²",,2,1.0,1.0,"1.055,01 €","1.301,59 €",Erstbezug
today,111529032,Gemütliche Single-/Pärchenwohnung auf ca. 67 m² mit Süd-Balkon und Wannenbad,Kopenhagener Straße ,"13158 Berlin, Rosenthal (Pankow)",Etagenwohnung,5,"66,65 m²",,2,1.0,1.0,"699,83 €","880,77 €",Erstbezug
today,112043912,"Besichtigung Samstag, 09.12. um 10:30 Uhr,1 Zimmer mit Garten und Terrasse + Einbauküche",Wünsdorfer Straße ,"12307 Berlin, Lichtenrade (Tempelhof)",Erdgeschosswohnung,,"54,53 m²","54,53 m²",1,1.0,1.0,489 €,"598,90 €",Modernisiert
today,111529758,Helle und offene Drei-Zimmer-Wohnung (ca. 96 m²) - Wohnglück in Berlin Wilhelmsruh,Kopenhagener Straße ,"13158 Berlin, Rosenthal (Pankow)",Terrassenwohnung,0,"95,46 m²",,3,1.0,1.0,"932,17 €","1.187,54 €",Erstbezug
today,112172971,"Viel Platz für die ganze Familie, im grünen Dahlem, mit großem Balkon ab Februar 2018!",Stewardstraße ,"14169 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,1 von 3,"140,15 m²",,4,3.0,1.0,"1.303,40 €","1.681,40 €",Gepflegt
today,110111066,"frisch saniert - schöne, ruhige 3-Zimmer-Wohnung mit Balkon",Sabinensteig ,"13053 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Hochparterre,0 von 2,"75,71 m²",,3,2.0,1.0,"697,50 €","937,50 €",Erstbezug nach Sanierung
today,109284681,Anspruchsvolles Apartment am Potsdamer Platz!,Voßstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,7 von 7,111 m²,,2,1.0,1.0,1.600 €,"1.988,50 € (zzgl. Heizkosten)",Neuwertig
today,112195489,Drei Zimmer Wohnung an der Karl-Marx-Allee in Friedrichshain! Ab Januar/Februar 2018!,KarlMarxAllee ,"10243 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,3 von 7,"84,96 m²",,3,2.0,1.0,"807,12 €","1.019,52 €",Gepflegt
today,110031580,Modern Living in Berlin-The place to be!,Alte Potsdamer Straße ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6,"105,34 m²",,3,2.0,2.0,1.800 €,"2.221,36 €",Neuwertig
today,112048292,Paul Immobilien presents: exclusive 2-room-apartment in the LIVING 108 * furniture by arrangement *,Chausseestr. ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 5,65 m²,65 m²,2,1.0,1.0,1.150 €,1.400 €,Neuwertig
today,108519860,Einzigartige Galeriewohnung in der Friedrichstraße!,Friedrichstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,0 von 5,110 m²,110 m²,2,1.0,2.0,1.750 €,2.465 €,Neuwertig
today,109384048,Über den Dächern Berlins am Leipziger Platz!,Leipziger Platz ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,9 von 11,"166,96 m²",,3,2.0,1.0,2.490 €,3.140 €,Neuwertig
today,110031587,Geräumige 3-Zimmer Wohnung in Bester Lage!,JosephvonEichendorffGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3,"105,97 m²",,2,2.0,2.0,1.740 €,"2.163,88 €",Neuwertig
today,111322331,Neubauwohnung mit Klimaanlage in Toplage - Concierge-Service,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6 von 6,"83,81 m²",,3,2.0,2.0,"1.843,82 €","2.210,01 €",Erstbezug
today,111321120,Erstbezug in großartiger Mitte-Lage - sonniger Balkon - Concierge-Service,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6 von 6,"92,83 m²",,3,2.0,1.0,"2.042,26 €","2.446,70 €",Erstbezug
today,111297073,Paul Immobilien präsentiert: exklusiv & zentral: 2-Zim-Whg. im LIVING 108 *Möbel nach Absprache*,Chausseestr. ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 5,65 m²,65 m²,2,1.0,1.0,1.150 €,1.400 €,Neuwertig
today,111290600,"Stilvolle, helle Gartenwohnung auch ideal für Freiberufler mit Familie",,12203 Berlin,Maisonette,1 von 2,"318,29 m²","26,71 m²",10,6.0,2.0,3.500 €,3.900 € (zzgl. Heizkosten),Neuwertig
today,73412817,"Wohnung mit WBS, Wohnen in Berlin- Lichtenrade",KlosterZinnaStr. ,"12309 Berlin-Lichtenrade, Lichtenrade (Tempelhof)",Etagenwohnung,0 von 3,"58,52 m²",,1,0.0,1.0,"510,15 €","580,15 €",Gepflegt
today,112027192,"Besichtigung am Donnerstag 14.12. um 18:30 Uhr! 4 ZIMMER, WG-GEEIGNET, LAMINAT, EINBAUKÜCHE, BALKON",Reinickendorfer Straße ,"13347 Berlin, Wedding (Wedding)",Dachgeschoss,6,"92,83 m²","92,83 m²",4,4.0,1.0,995 €,"1.239,90 €",Modernisiert
today,103786951,+++YOUNIQ-Apartment für Paare oder Platzsuchende ab September in Berlin! Community Lounges inkl. +++,Müllerstraße ,"13353 Berlin, Wedding (Wedding)",Etagenwohnung,4 von 8,45 m²,,1,1.0,1.0,"754,30 €",999 €,Erstbezug
today,112189422,ERSTBEZUG NACH SANIERUNG: Eine Vier Zimmer Wohnung in Dahlem! Ab 15 Februar 2018!,Stewardstraße ,"14169 Berlin, Dahlem (Zehlendorf)",Etagenwohnung,1 von 3,"140,07 m²","140,07 m²",4,3.0,1.0,"1.330,67 €","1.708,67 €",Gepflegt
today,111865714,"Exklusive Altbau-Whg nahe Schloßpark Pankow! *Besichtigung: Sa., 09.12. um 12:00 Uhr*",Mendelstraße ,"13187 Berlin, Pankow (Pankow)",Etagenwohnung,1 von 5,107 m²,,3,2.0,1.0,1.050 €,1.373 €,Vollständig renoviert
today,72245114,Exklusives Wohnen direkt am Gendarmenmarkt,Mohrenstraße ,"10117 Berlin, Mitte (Mitte)",Maisonette,7 von 6,"125,43 m²","125,43 m²",4,2.0,2.0,1.998 €,2.538 €,Vollständig renoviert
today,111994046,Tolle 2-Zimmerwohnung mit Wintergarten in Neukölln!,Dieselstr. ,"12057 Berlin, Neukölln (Neukölln)",Etagenwohnung,1,59 m²,,2,1.0,1.0,439 €,719 €,Erstbezug nach Sanierung
today,112175524,"Frisch modernisierte 3,5- Zimmerwohnung nahe der Hallen am Borsigturm zu vermieten!",Veitstraße a,"13507 Berlin, Tegel (Reinickendorf)",Etagenwohnung,0,108 m²,,"3,5",2.0,1.0,969 €,1.129 €,Modernisiert
today,112022943,"Citylage! WG Wohnung! EBK, Balkon, Parklage",Puderstr. ,"12435 Berlin, Plänterwald (Treptow)",Etagenwohnung,2 von 4,94 m²,94 m²,3,2.0,1.0,999 €,1.211 €,Modernisiert
today,111689186,Moderne 2-Zimmer-Wohnung mit zwei Balkonen,Gürtelstrasse ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,2 von 6,"67,42 m²",,2,1.0,1.0,899 €,"1.067,55 €",Erstbezug
today,97872894,Moderne Eleganz trifft auf erstklassige Lage! Alles Neu - 2 Zimmer mit Terrasse - Gym for free,Voßstr. ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,3,"112,24 m²","105,43 m²",2,1.0,2.0,"1.683,60 €","1.683,60 € (zzgl. Nebenkosten)",Erstbezug
today,112023133,Moderne Dachgeschosswohnung im klassischen Altbau am Görlitzer Park! Top saniert!,Wiener Straße/Liegnitzer /,"10999 Berlin, Kreuzberg (Kreuzberg)",Dachgeschoss,5 von 5,89 m²,88 m²,2,1.0,1.0,1.174 €,1.374 €,Modernisiert
today,100434200,"Terrasse, Garten und Sonne - familientaugliche Maisonettewohnung in Adlershof !!!",GroßBerlinerDamm ,"12489 Berlin, Adlershof (Treptow)",Maisonette,1 von 5,"167,81 m²",,4,3.0,2.0,1.499 €,"1.884,97 €",Erstbezug
today,111232247,Schöne Wohnung sucht Familie!!!,Sterndamm ,"12487 Berlin, Johannisthal (Treptow)",Etagenwohnung,3 von 5,"95,03 m²",,3,2.0,1.0,940 €,"1.177,53 €",Gepflegt
today,106331614,3- Zimmer- Wohnung im grünen Johannisthal!!,Trützschlerstr. ,"12487 Berlin, Johannisthal (Treptow)",Etagenwohnung,3 von 5,"114,41 m²",,3,2.0,1.0,1.100 €,1.385 €,Renovierungsbedürftig
today,110890971,Renovieren Sie selbst und sparen zwei Kaltmieten!,Hönower Str. ,"12623 Berlin, Mahlsdorf (Hellersdorf)",Etagenwohnung,3 von 4,84 m²,,3,2.0,1.0,693 €,864 € (zzgl. Heizkosten),Renovierungsbedürftig
today,111413031,Helle Dachgeschosswohnung in Ku'damm-Nähe,Pariser Straße ,"10719 Berlin, Wilmersdorf (Wilmersdorf)",Dachgeschoss,5 von 5,234 m²,234 m²,7,7.0,2.0,3.393 €,3.908 €,Vollständig renoviert
today,111333991,Trendige Maisonette mit Dachterrasse!,Bötzowstraße ,"10407 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,0,"149,83 m²",149 m²,4,3.0,2.0,2.875 €,3.374 €,Neuwertig
today,111610204,Edler Erstbezug in perfekter Mitte-Lage!,Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Dachgeschoss,5 von 5,218 m²,218 m²,5,4.0,2.0,4.850 €,"5.765,60 €",Erstbezug
today,107840979,Letzte Studentenwohnung mit Terrasse in STUDIO HOUSE BERLIN,BärbelBohleyRing ,"13355 Berlin, Wedding (Wedding)",Erdgeschosswohnung,0 von 6,"22,5 m²","22,5 m²",1,1.0,1.0,540 €,649 €,Erstbezug
today,112012148,+ PENTHOUSE AM HALENSEE + JUGENDSTILVILLA + GARTEN + PRIVATBESITZ + 2 BÄDER + EBK + FITNESSRAUM,WALLOTSTR. ,"14193 BERLIN, Grunewald (Wilmersdorf)",Dachgeschoss,2 von 2,190 m²,,5,3.0,2.0,2.615 €,2.995 €,Saniert
today,111992182,Exklusives Penthouse im Grunewald,RichardStraussStr. ,"14193 Berlin, Grunewald (Wilmersdorf)",Penthouse,2 von 3,135 m²,,2,1.0,1.0,2.835 €,3.295 €,Neuwertig
today,112132361,Sanierter Altbau im schönen Moabit! Ab sofort!,Wilsnacker Str. ,"10559 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 4,"48,5 m²",,2,1.0,1.0,649 €,759 €,Erstbezug nach Sanierung
today,89113158,Neukölln - Attraktive 2 Zimmerwohnung - EBK - Balkon - Wg-taugl. - ca. 68m² - 829€ warm,Schudomastraße ,"12055 Berlin, Neukölln (Neukölln)",Etagenwohnung,3 von 5,"68,69 m²","68,69 m²",2,1.0,1.0,685 €,829 €,Gepflegt
today,111844906,Penthousewohnung im gefragten Grunewald,CasparTheyßStraße ,"14193 Berlin, Grunewald (Wilmersdorf)",Penthouse,4 von 4,"148,58 m²","148,5 m²",2,1.0,1.0,1.902 €,2.247 €,Vollständig renoviert
today,110925140,Imposante Terrassenwohnung am Gendarmenmarkt!,Markgrafenstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,6 von 7,292 m²,,5,3.0,2.0,5.980 €,6.724 €,Neuwertig
today,112071468,2-Zimmerwohnung mit Balkon - Ihr Sprung in ein neues Wohngefühl - Gymmitgliedschaft frei,Voßstr. ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,5,"54,79 m²","46,78 m²",2,1.0,1.0,"1.205,38 €","1.205,38 € (zzgl. Nebenkosten)",Neuwertig
today,112071384,2-Zimmerwohnung mit Balkon im Zentrum Berlins,Wilhelmstr. ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,4,"54,28 m²","48,36 m²",2,1.0,1.0,"1.085,60 €","1.085,60 € (zzgl. Nebenkosten)",Neuwertig
today,111865289,2-Zimmerwohnung mit Balkon - 7. Etage und Blick über Berlin - Gym free,Leipziger Str. ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,7,"67,16 m²","62,32 m²",2,1.0,1.0,"1.410,36 €","1.410,36 € (zzgl. Nebenkosten & Heizkosten)",Neuwertig
today,110975498,"4-Zimmerwohnung mit Terrasse zur Gartenanlage, ruhige Lage - teilgewerbl. nutzbar - Gym for free",Wilhelmstr. ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,3,"201,82 m²","169,9 m²",4,3.0,2.0,"3.229,12 €","3.229,12 € (zzgl. Nebenkosten)",Erstbezug
today,110427207,3 Zimmerwohnung mit Terrasse am Leipziger Platz Quartier - Gymzugang for free,Voßstr. ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,3,"121,97 m²","105,81 m²",3,1.0,1.0,"1.951,52 €","1.951,52 € (zzgl. Nebenkosten)",Erstbezug
today,105551923,Townhouse! Elegantes und stilvolles Wohnen direkt am Leipziger Platz - teilgew. nutzbar - Gym free,Leipziger Platz ,"10117 Berlin, Mitte (Mitte)",Maisonette,3,"263,76 m²","225,46 m²",5,4.0,3.0,"5.802,72 €","5.802,72 € (zzgl. Nebenkosten)",Erstbezug
today,103281961,My Hometown am Leipziger Platz! Townhouse über 2 Etagen - teilgew. nutzbar - Gym for free,Voßstr. ,"10117 Berlin, Mitte (Mitte)",Maisonette,3,"130,34 m²","113,17 m²",3,2.0,2.0,"2.215,78 €","2.215,78 € (zzgl. Nebenkosten)",Erstbezug
today,100048926,300 qm - LOFT im Erstbezug am Leipziger Platz - teilgew. nutzbar - Gym for free,Leipziger Sraße ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,3,"294,59 m²","265,11 m²",5,4.0,3.0,"5.891,80 €","5.891,80 € (zzgl. Nebenkosten)",Erstbezug
today,112176782,Moderne 2- Zimmerwohnung mit Terrasse zu vermieten!,Otawistraße ,"13351 Berlin, Wedding (Wedding)",Etagenwohnung,2,65 m²,,1,1.0,1.0,649 €,814 €,Modernisiert
today,110753852,ERSTBEZUG! Wohntraum am Kurfürstendamm 4 Zimmer! 2 Bäder! Riesige Loggia! Luxus-EBK uvm.,AlbrechtAchillesStraße a,"10709 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,2 von 6,121 m²,,4,3.0,2.0,2.178 €,2.538 €,Erstbezug
today,97461554,"Wohnkomfort in Berlins Mitte! Helle 2-Zi-Whg. im Erstbezug, Gym for free",Voßstr. ,"10117 Berlin, Mitte (Mitte)",Terrassenwohnung,3,"131,34 m²",,2,1.0,2.0,"1.970,10 €","1.970,10 € (zzgl. Nebenkosten)",Erstbezug
today,106676382,#Panoramafenster über 2 Etagen– luxuriöse Dachgeschossmaisonette am Potsdamer Platz!,RudolphvonGneistGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,9 von 11,"156,68 m²","156,68 m²",4,1.0,1.0,2.507 €,3.169 €,Vollständig renoviert
today,111963106,Stilvolle Altbau-Whg mit gr. Garten und Terrasse! *EBK / 2 Stellplätze / Sauna*,HildegardMarcussonStr. ,"10317 Berlin, Lichtenberg (Lichtenberg)",Hochparterre,0,145 m²,,4,3.0,1.0,2.030 €,2.400 €,Saniert
today,111111587,Viel Platz * hell und luxuriös * Bestlage * zentral & ruhig * Erstbezug,Französische Straße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,1 von 5,127 m²,,3,2.0,2.0,2.536 €,2.921 €,Erstbezug
today,110863257,Dachterrasse und Balkon nahe den Wolken * Luxus * Erstbezug,Kommandantenstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,7 von 7,84 m²,,2,1.0,2.0,1.533 €,1.803 €,Erstbezug
today,111587507,CITY-CONCEPT: Klassisches Wohnen in Bestlage Westend - Erstbezug nach aufwendiger Sanierung -,Marathonallee ,"14052 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2,124 m²,,4,2.0,2.0,1.749 €,1.999 €,Erstbezug nach Sanierung
today,112148777,Erstbezug nach Sanierung! Traumhafte Maisonette-Wohnung mit großer Terrasse!,An der Wuhlheide  c,"12459 Berlin, Oberschöneweide (Köpenick)",Maisonette,4 von 4,158 m²,,4,3.0,1.0,1.540 €,1.997 €,Vollständig renoviert
today,109902550,Große 2-Zimmer-Wohnung mit sonniger Terrasse im Prenzlauer Berg,Fröbelstr.  C,"10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,2,"81,75 m²",,2,1.0,1.0,"1.144,50 €","1.365,78 €",Gepflegt
today,78236041,Zuhause am Potsdamer Platz: West-Loggia und erstklassiger Service - The Charleston Berlin Living,GabrieleTergitPromenade ,"10963 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,4 von 7,"90,16 m²",,2,1.0,1.0,1.250 €,"1.684,75 €",Neuwertig
today,111262577,Moderner Erstbezug am Gleisdreieckpark,Hallesche Straße a,"10963 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,6 von 7,"72,25 m²",,2,1.0,1.0,"1.192,13 €","1.448,62 €",Erstbezug
today,111508371,Erstbezug - direkte Wasserlage und nahe zum Hauptbahnhof,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,5 von 6,"67,27 m²",,2,1.0,1.0,"1.143,59 €","1.439,64 €",Erstbezug
today,111141252,Neubauwohnung in toller Anlage - mit zwei Balkonen,Hallesche Straße a,"10963 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,2 von 7,"76,05 m²",,3,2.0,1.0,"1.254,83 €","1.532,41 €",Erstbezug
today,110912828,Neubau - 3-Zimmer-Wohnung in Toplage am Hauptbahnhof,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 6,"83,93 m²",,3,2.0,2.0,"1.468,78 €","1.835,47 €",Erstbezug
today,108275229,Neubauwohnung mit Concierge-Service und Wasserblick,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 6,"83,81 m²",,3,2.0,2.0,"1.634,30 €","1.999,65 €",Erstbezug
today,108953341,Erstbezug in Wasserlage - Dachgeschosswohnung mit Klimaanlage,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6 von 6,"83,81 m²",,3,2.0,2.0,"1.843,82 €","2.210,01 €",Erstbezug
today,111500032,#Residieren im Bauhaus Architektur-Unikat!,Bolivarallee ,"14050 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 4,220 m²,,6,4.0,2.0,2.200 €,2.750 €,Vollständig renoviert
